age,study_hours,study_seatings,social_media_hours,attendance,skill_hours,semester_gpa,cumulative_gpa,credits,family_income,english_proficiency_basic,english_proficiency_intermediate,health_issues_no,health_issues_yes,health_issues_no,scholarship_yes,gender_male,transportation_yes,disabilities_yes,skills_cyber_security,skills_machine_learning,skills_networking,skills_other,skills_programming,skills_software_development,skills_web_development,interest_area_data_science,interest_area_hardware,interest_area_machine_learning,interest_area_networking,interest_area_other,interest_area_software,interest_area_ui/ux
21,0,1,2,95.0,1,3.74,3.67,90,30000,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,4,2,2,95.0,1,3.75,3.75,110,250000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,3,1,90.0,2,3.3,3.26,86,50000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,5,3,4,98.0,3,3.72,3.45,90,25000,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,4,2,3,88.0,2,3.21,3.42,85,40000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
21,1,1,3,97.0,0,3.64,3.65,76,60000,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
22,3,1,5,90.0,2,2.86,3.42,87,50000,0,0,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
22,4,2,1,90.0,2,3.78,3.88,93,30000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,5,2,5,99.0,2,2.66,2.76,115,50000,1,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,2,2,3,90.0,1,3.04,2.87,85,100000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,1,1,4,80.0,1,1.76,2.55,64,35000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,3,2,98.0,2,3.15,3.71,84,5000,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2,2,1,100.0,4,4.0,3.62,86,50000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,1,2,100.0,3,3.58,3.58,14,45000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,6,2,2,88.0,2,3.4,3.4,11,30000,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,1,16,78.0,2,2.44,2.77,76,30000,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,6,3,1,97.0,1,3.94,3.91,75,40000,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
24,3,1,1,80.0,0,3.0,2.85,90,50000,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0
21,1,1,3,85.0,1,3.32,3.27,88,50000,0,1,0,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,1,5,90.0,2,2.8,2.8,11,30000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,2,3,99.0,2,3.39,3.33,70,40000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
20,1,1,2,95.0,1,4.0,4.0,12,40000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,1,1,1,100.0,2,3.2,3.44,117,40000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
21,2,2,2,88.0,1,3.31,2.9,70,20000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
23,5,2,4,85.0,1,2.96,3.06,136,20000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,3,2,4,100.0,2,3.68,3.68,11,35000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,4,2,6,100.0,2,3.78,3.78,11,4000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,3,1,95.0,3,3.87,3.68,86,15000,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,10,2,2,95.0,2,2.68,2.47,25,40000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,3,2,2,90.0,1,3.9,3.9,11,20000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,2,1,2,90.0,4,2.65,2.97,130,62488,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22,2,1,3,87.0,1,3.29,3.65,100,100000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
20,3,2,2,97.0,2,3.14,3.62,95,48400,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
24,4,2,8,80.0,10,3.15,3.39,140,30000,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,2,2,2,100.0,3,3.46,3.55,88,80000,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,1,1,3,99.0,0,3.32,3.17,85,40000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,3,1,4,95.0,2,3.21,3.36,76,25000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,5,2,2,100.0,4,3.93,3.93,11,15000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
24,6,2,1,90.0,3,3.94,3.76,130,40000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,4,2,3,95.0,2,2.87,2.31,24,200000,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,3,2,100.0,2,3.31,3.27,49,30000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,5,2,1,99.0,1,4.0,4.0,11,35000,0,1,1,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,0,0,4,100.0,1,4.0,4.0,12,20000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,1,1,2,75.0,1,2.08,2.68,20,50000,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,6,2,3,80.0,2,2.62,2.64,18,5000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,2,1,8,100.0,2,3.89,3.89,12,35000,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,2,1,8,70.0,1,2.75,2.88,111,70000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
22,5,2,2,98.0,3,4.0,3.97,87,30000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,3,2,2,95.0,2,3.57,3.57,90,40000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,2,1,2,98.0,0,3.19,3.41,90,62488,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
23,8,2,2,99.0,3,3.6,3.9,130,24000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
20,6,2,6,85.0,3,2.88,2.88,68,100000,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
20,3,2,6,90.0,2,2.74,2.74,23,20000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,5,3,3,50.0,3,1.41,2.55,25,10000,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,5,2,3,100.0,2,3.42,3.32,122,40000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
22,5,2,3,99.0,2,3.1,3.08,118,40000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
21,2,1,1,90.0,2,3.96,3.86,87,120000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,3,2,2,70.0,1,3.29,3.29,11,40000,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
22,3,3,3,100.0,2,3.75,3.75,12,50000,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,5,2,2,100.0,2,3.66,3.8,87,50000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,3,1,97.0,2,0.0,0.0,0,45000,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,4,2,1,90.0,2,3.88,3.71,92,30000,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0
22,2,1,1,90.0,2,4.0,3.89,75,30000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,2,3,90.0,2,3.64,3.42,100,18000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,2,2,3,90.0,2,2.4,2.41,86,50000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,1,3,90.0,2,2.67,2.67,12,25000,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,2,3,80.0,3,2.86,2.86,15,50000,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,1,1,2,80.0,1,2.63,3.07,27,25000,0,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,2,1,96.0,2,3.48,3.74,87,20000,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
19,1,1,4,99.0,1,3.75,3.75,12,30000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,1,1,95.0,2,3.94,3.88,90,30000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,1,5,100.0,1,0.0,0.0,0,40000,0,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
20,2,1,2,99.0,2,4.0,4.0,13,62488,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,2,2,80.0,1,3.5,3.63,87,90000,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
19,3,1,2,85.0,1,1.91,1.75,6,300000,1,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
20,2,2,1,90.0,1,3.85,3.85,11,30000,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
22,1,1,2,95.0,2,1.97,2.77,85,40000,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
20,2,1,2,98.0,3,3.51,3.51,11,40000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,2,2,95.0,2,3.85,3.85,11,20000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
20,3,3,5,90.0,2,4.0,4.0,11,50000,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,4,2,1,90.0,1,3.21,3.21,11,40000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
22,3,2,2,95.0,2,3.15,3.65,84,50000,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0
21,4,3,1,80.0,1,3.1,3.1,14,20000,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,1,1,2,90.0,3,3.22,3.47,95,13500,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
22,3,2,4,70.0,2,3.52,3.77,23,25000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,2,2,2,85.0,1,3.24,3.32,23,80000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,10,3,2,90.0,4,3.94,3.95,126,25000,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,1,7,80.0,1,2.5,2.85,90,70000,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
21,3,1,3,88.0,5,2.65,2.85,70,35000,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
20,1,4,6,80.0,1,2.91,2.91,11,25000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
26,5,4,1,100.0,1,3.22,2.83,103,25000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,1,1,1,100.0,1,3.67,3.48,75,62488,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
21,1,2,2,99.0,2,4.0,4.0,12,30000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,1,5,95.0,1,3.92,3.92,12,35000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
23,6,2,6,90.0,5,3.02,3.05,123,40000,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
21,13,2,1,100.0,2,3.77,3.69,88,5000,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,2,1,3,96.0,1,3.89,3.7,35,90000,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,4,3,1,90.0,2,3.06,2.86,140,40000,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
21,1,2,4,57.0,3,3.66,3.01,77,45000,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,1,3,100.0,4,2.15,2.54,70,25000,1,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
24,1,1,1,85.0,2,3.39,3.29,90,40000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,1,2,95.0,1,3.78,3.54,125,60000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
25,6,3,4,90.0,4,3.51,3.51,143,100000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
22,1,1,2,60.0,1,2.92,2.9,58,62488,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21,5,2,3,90.0,2,2.13,2.45,87,40000,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,2,1,2,80.0,1,3.4,2.8,80,35000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,2,2,98.0,1,0.0,0.0,0,30000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,2,2,1,80.0,3,3.4,3.5,87,40000,0,1,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
20,1,1,1,100.0,1,2.59,3.01,24,40000,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
21,2,1,3,97.0,1,3.78,3.77,87,15000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,1,10,95.0,2,1.75,1.75,11,30000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,0,0,2,98.0,0,3.4,3.65,75,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21,7,2,3,99.0,1,1.52,1.64,8,60000,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,2,1,4,90.0,3,3.66,3.37,123,60000,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
20,1,3,2,90.0,3,3.5,3.12,90,25000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
23,2,1,4,70.0,2,3.59,3.55,123,50000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,4,2,3,100.0,3,3.03,3.03,23,7000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,2,3,2,90.0,1,3.94,3.9,91,20000,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,2,2,95.0,3,4.0,4.0,12,40000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
22,3,2,4,97.0,3,3.49,3.44,80,45000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
21,1,3,1,90.0,1,3.0,3.1,87,30000,0,1,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
24,3,2,1,91.0,6,3.45,3.34,117,19000,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
20,2,1,4,90.0,2,3.58,3.5,72,50000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,4,3,3,80.0,1,2.96,2.61,96,100000,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
21,2,1,2,90.0,1,3.38,3.53,24,40000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,1,3,95.0,1,3.12,3.07,24,50000,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,3,1,2,98.0,2,2.86,2.88,133,30000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1
20,4,2,1,90.0,1,3.1,3.27,88,45000,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
23,1,2,1,95.0,2,3.92,3.92,11,20000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
24,3,3,5,95.0,2,2.76,2.64,136,25000,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,2,1,6,70.0,1,3.52,3.78,112,62488,0,1,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0
23,3,2,1,90.0,3,4.0,3.9,123,25000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,3,1,3,90.0,2,3.84,3.78,90,62488,0,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
22,1,1,6,86.0,2,3.44,3.46,125,300000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,3,3,2,99.0,1,3.11,3.0,105,62488,1,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,1,2,100.0,1,2.98,2.98,11,30000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,3,2,6,100.0,3,3.43,3.43,12,25000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,9,3,3,90.0,2,3.98,3.98,28,40000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
26,2,2,2,90.0,3,3.08,3.15,89,50000,1,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
22,2,2,2,100.0,5,3.1,3.16,122,20000,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
19,3,2,1,95.0,1,2.37,2.46,31,50000,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,4,2,2,85.0,2,0.0,0.0,0,30000,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,1,2,2,90.0,1,3.58,3.58,12,40000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,2,3,100.0,4,3.36,3.47,87,80000,0,0,0,1,0,1,1,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0
18,3,2,2,95.0,1,0.0,0.0,0,150000,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
20,2,2,1,95.0,2,0.0,0.0,0,45000,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
19,4,2,2,62.0,2,0.0,0.0,0,20000,1,0,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,3,3,3,90.0,2,2.9,2.19,36,60000,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,4,2,3,90.0,1,3.32,3.25,12,30000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,6,2,2,0.0,1,3.3,3.15,90,36000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,4,2,3,95.0,6,3.92,3.78,123,30000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,1,1,12,80.0,4,2.8,2.5,115,20000,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,3,2,3,98.0,2,3.33,2.9,12,20000,0,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,3,2,1,87.0,3,3.54,3.4,87,30000,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,5,6,2,98.0,2,3.66,3.81,87,38000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
24,2,2,2,80.0,3,3.78,3.13,124,15000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,5,4,3,99.0,1,3.82,3.81,89,15000,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,4,1,1,95.0,4,4.0,3.93,118,50000,0,1,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
19,4,2,1,80.0,2,3.54,3.54,11,20000,1,0,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,2,2,95.0,2,2.55,2.55,11,20000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,3,2,2,90.0,2,3.4,3.4,136,12000,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,3,1,5,90.0,2,3.65,3.59,126,30000,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
21,3,2,4,94.0,2,3.62,3.62,85,30000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0
20,2,2,1,90.0,1,3.7,3.45,101,30000,1,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
21,3,2,2,95.0,1,3.5,3.5,89,55000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,5,2,3,100.0,4,3.48,3.48,11,50000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0
22,3,2,3,100.0,2,3.01,2.92,112,50000,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
25,4,2,3,100.0,2,3.86,3.56,129,60000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
23,4,4,10,98.0,2,3.38,3.81,117,15000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,5,1,2,90.0,1,3.07,3.42,75,500000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,3,2,5,96.0,3,3.59,3.56,119,20000,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0
25,2,1,6,90.0,4,2.59,3.06,130,50000,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,2,3,2,99.0,0,3.3,3.24,130,15000,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
22,4,4,10,99.0,2,3.72,3.78,127,62488,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0
19,3,2,2,100.0,1,3.9,3.9,11,40000,1,0,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
23,2,2,5,75.0,1,2.55,2.65,120,20000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
20,4,2,2,85.0,3,3.0,2.8,36,20000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,4,2,2,80.0,1,2.0,2.59,24,25000,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,5,2,2,95.0,4,3.96,3.9,135,200000,0,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,2,2,1,80.0,1,3.7,3.7,10,25000,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,5,2,7,90.0,3,3.3,3.3,11,35000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
22,5,2,2,95.0,2,3.2,3.51,90,62488,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,2,3,90.0,4,3.57,3.67,23,35000,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
22,3,2,1,100.0,1,3.37,3.11,140,40000,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
21,4,2,1,97.0,2,3.17,2.85,20,30000,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
19,1,1,1,90.0,1,3.5,3.45,11,10000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
20,4,2,1,90.0,3,3.78,3.78,28,25000,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
25,2,2,1,87.0,3,3.9,3.59,128,40000,0,1,0,1,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
